Train Model: LeNet, Using device cuda:0

========== Train Epoch 1 ==========
Loss: 2.206	Accuracy: 9 %
    (6): Linear(in_features=4096, out_features=9, bias=True)
  )
)

batch_size = 100
epochs = 64
loss_function = CrossEntropyLoss()
optimizer = Adam (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.999)
    eps: 1e-08
    lr: 0.001
    weight_decay: 0
)
